InstructorID,InstructorName,DepartmentID,Email,HireDate
3073,Dr. Joseph Hernandez,1,aevans@fcai.edu.eg,2022-12-22 00:00:00
3074,Dr. Javier Moore,4,ashleyjohnson@fcai.edu.eg,2016-09-12 00:00:00
3075,Dr. Deborah Weber,1,fgray@fcai.edu.eg,2017-07-04 00:00:00
3076,Dr. Andrew Mckinney,2,bhicks@fcai.edu.eg,2015-01-03 00:00:00
3077,Dr. Steven Galvan,2,daniel31@fcai.edu.eg,2016-06-11 00:00:00
3078,Dr. Gina Marshall,6,vjones@fcai.edu.eg,2017-08-30 00:00:00
3079,Dr. Michael Lester,7,markharris@fcai.edu.eg,2018-01-13 00:00:00
3080,Dr. Susan Anderson,3,ramseysarah@fcai.edu.eg,2018-09-05 00:00:00
3081,Dr. Hannah Young,2,hector95@fcai.edu.eg,2016-09-18 00:00:00
3082,Dr. Jennifer Schultz,8,matthew24@fcai.edu.eg,2020-08-03 00:00:00
3083,Dr. Bobby Holt,4,ericneal@fcai.edu.eg,2019-06-20 00:00:00
3084,Dr. Thomas Smith,2,sparkskaren@fcai.edu.eg,2019-10-01 00:00:00
3085,Dr. Matthew Gray,8,danielle71@fcai.edu.eg,2022-04-16 00:00:00
3086,Dr. Ruth Payne,3,samantha50@fcai.edu.eg,2022-06-29 00:00:00
3087,Dr. Derek Rojas,3,sarah30@fcai.edu.eg,2016-07-07 00:00:00
3088,Dr. Brandon Herrera,6,wbennett@fcai.edu.eg,2022-06-29 00:00:00
3089,Dr. Robert Ramirez,1,weaverlisa@fcai.edu.eg,2020-11-07 00:00:00
3090,Dr. Nicholas Long,7,nortonanthony@fcai.edu.eg,2015-05-05 00:00:00
3091,Dr. Ashlee Dominguez,4,corey42@fcai.edu.eg,2021-08-12 00:00:00
3092,Dr. James Ross,7,npena@fcai.edu.eg,2016-12-03 00:00:00
3093,Dr. Kimberly Adams,4,wnavarro@fcai.edu.eg,2018-08-20 00:00:00
3094,Dr. Melissa Howell,4,calexander@fcai.edu.eg,2016-08-31 00:00:00
3095,Dr. Henry Meyers,8,bentleykevin@fcai.edu.eg,2022-03-07 00:00:00
3096,Dr. Judith Green,6,lgould@fcai.edu.eg,2015-06-21 00:00:00
3097,Dr. Larry Green,7,josephyang@fcai.edu.eg,2020-02-17 00:00:00
3098,Dr. Dustin Glover,5,yruiz@fcai.edu.eg,2017-04-11 00:00:00
3099,Dr. Jamie Hernandez,4,timothy70@fcai.edu.eg,2019-03-20 00:00:00
3100,Dr. Joann Webb,2,reedann@fcai.edu.eg,2021-01-15 00:00:00
3101,Dr. Robert Barnett,2,zmatthews@fcai.edu.eg,2016-07-23 00:00:00
3102,Dr. Julia Patton,4,stanley72@fcai.edu.eg,2019-12-08 00:00:00
3103,Dr. Robert Jones,1,sheilahernandez@fcai.edu.eg,2015-01-11 00:00:00
3104,Dr. Kevin Moody,4,pjohnson@fcai.edu.eg,2022-09-09 00:00:00
3105,Dr. Samantha Russell,4,thomasdavenport@fcai.edu.eg,2020-12-10 00:00:00
3106,Dr. Angela Wise,4,jill34@fcai.edu.eg,2023-01-03 00:00:00
3107,Dr. Alexander Everett,8,curtisramirez@fcai.edu.eg,2022-02-11 00:00:00
3108,Dr. Mikayla Stafford,3,chad36@fcai.edu.eg,2021-11-09 00:00:00
3109,Dr. Julian Murray,5,blevinskeith@fcai.edu.eg,2017-07-16 00:00:00
3110,Dr. Linda Stevens,5,harmonrobert@fcai.edu.eg,2022-10-02 00:00:00
3111,Dr. Michael Tran,5,crawfordsusan@fcai.edu.eg,2020-07-02 00:00:00
3112,Dr. Nicholas Bryant,1,calebjohnson@fcai.edu.eg,2018-10-27 00:00:00
3113,Dr. Sarah Jones,4,pcuevas@fcai.edu.eg,2018-04-28 00:00:00
3114,Dr. Connie Gilbert,2,gabrielreed@fcai.edu.eg,2017-01-04 00:00:00
3115,Dr. Thomas Hansen,4,monica15@fcai.edu.eg,2018-03-14 00:00:00
3116,Dr. Michelle Smith,5,jeremy14@fcai.edu.eg,2019-03-02 00:00:00
3117,Dr. Kristin Jackson,7,michelle17@fcai.edu.eg,2017-08-11 00:00:00
3118,Dr. Brian Arias,1,chadroberts@fcai.edu.eg,2020-01-30 00:00:00
3119,Dr. Angela Williams,1,melissa52@fcai.edu.eg,2019-02-06 00:00:00
3120,Dr. Brandi Martinez,5,nancy14@fcai.edu.eg,2019-09-21 00:00:00
3121,Dr. Veronica Nichols,2,frankgarrison@fcai.edu.eg,2017-03-01 00:00:00
3122,Dr. Andre Hernandez,7,deanharold@fcai.edu.eg,2019-09-29 00:00:00
3123,Dr. Donna Jensen,2,leekaitlin@fcai.edu.eg,2018-12-01 00:00:00
3124,Dr. Joseph Moore,2,cpetersen@fcai.edu.eg,2018-03-11 00:00:00
3125,Dr. Diana Williams,7,breanna21@fcai.edu.eg,2021-11-14 00:00:00
3126,Dr. Catherine Rosales,7,nathaniel34@fcai.edu.eg,2023-03-20 00:00:00
3127,Dr. Barry Farley,1,courtneyerickson@fcai.edu.eg,2019-02-26 00:00:00
3128,Dr. Alexander Harris,8,eric31@fcai.edu.eg,2015-06-03 00:00:00
3129,Dr. Melissa Kelley,1,velasqueztammy@fcai.edu.eg,2021-06-28 00:00:00
3130,Dr. Kevin Russo,1,adrienneallen@fcai.edu.eg,2018-07-06 00:00:00
3131,Dr. Kimberly Yu,6,robinsonjoshua@fcai.edu.eg,2019-04-04 00:00:00
3132,Dr. Steven Erickson,4,sbailey@fcai.edu.eg,2016-02-18 00:00:00
3133,Dr. Sarah Velazquez,3,wrobles@fcai.edu.eg,2015-12-23 00:00:00
3134,Dr. Kevin Williams,4,romeroryan@fcai.edu.eg,2015-01-15 00:00:00
3135,Dr. Nicholas Holt,7,ellen46@fcai.edu.eg,2021-09-10 00:00:00
3136,Dr. Thomas Phillips,5,barajascatherine@fcai.edu.eg,2020-07-03 00:00:00
3137,Dr. Mark Castillo,3,lee70@fcai.edu.eg,2021-03-07 00:00:00
3138,Dr. Barbara White,5,sabrina49@fcai.edu.eg,2017-04-14 00:00:00
3139,Dr. Melinda Larsen,5,feliciaoliver@fcai.edu.eg,2017-09-08 00:00:00
3140,Dr. Thomas George,1,brandylee@fcai.edu.eg,2015-10-06 00:00:00
3141,Dr. Regina King,7,chelsey43@fcai.edu.eg,2018-03-24 00:00:00
3142,Dr. Anna Oliver,6,davidmartin@fcai.edu.eg,2021-09-11 00:00:00
3143,Dr. Roger Kim,3,dustinbeasley@fcai.edu.eg,2018-06-14 00:00:00
3144,Dr. Kari Jones,4,robinvasquez@fcai.edu.eg,2019-01-15 00:00:00
3145,Dr. Timothy Lopez,1,brittany27@fcai.edu.eg,2018-05-06 00:00:00
3146,Dr. Kimberly Mosley,7,warrenamanda@fcai.edu.eg,2022-03-08 00:00:00
3147,Dr. Phillip Grant,7,gbarrett@fcai.edu.eg,2016-03-18 00:00:00
3148,Dr. John Gibbs,7,dvelez@fcai.edu.eg,2021-06-26 00:00:00
3149,Dr. Nicholas Pham,6,emilyedwards@fcai.edu.eg,2020-07-29 00:00:00
3150,Dr. Gary Lee,8,brittanyphelps@fcai.edu.eg,2021-11-12 00:00:00
3151,Dr. Lisa Clark,3,devin52@fcai.edu.eg,2019-05-08 00:00:00
3152,Dr. Richard Robinson,4,whitneymcgee@fcai.edu.eg,2018-04-04 00:00:00
3153,Dr. Maria Sparks,6,marc62@fcai.edu.eg,2019-08-08 00:00:00
3154,Dr. Theresa Fuller,2,sharonflores@fcai.edu.eg,2015-01-27 00:00:00
3155,Dr. Patricia Morgan,4,sanderscharles@fcai.edu.eg,2022-10-27 00:00:00
3156,Dr. Emily Lewis,5,jamespadilla@fcai.edu.eg,2018-12-22 00:00:00
3157,Dr. Diana Chapman,1,nellis@fcai.edu.eg,2019-10-14 00:00:00
3158,Dr. Antonio Small,5,kimberly16@fcai.edu.eg,2020-08-04 00:00:00
3159,Dr. Kimberly Campbell,7,beth76@fcai.edu.eg,2018-09-23 00:00:00
3160,Dr. Charlene Barrett,2,gwilliams@fcai.edu.eg,2022-10-06 00:00:00
3161,Dr. Randy Thomas,3,eric44@fcai.edu.eg,2016-11-04 00:00:00
3162,Dr. Mark Alexander,2,sabrina40@fcai.edu.eg,2022-01-12 00:00:00
3163,Dr. Jessica Hodge,5,bsilva@fcai.edu.eg,2017-12-30 00:00:00
3164,Dr. Christina Ferguson,4,james60@fcai.edu.eg,2017-12-08 00:00:00
3165,Dr. Deborah Brown,2,lesliesanchez@fcai.edu.eg,2017-06-05 00:00:00
3166,Dr. Matthew Petersen,4,traceycruz@fcai.edu.eg,2021-04-01 00:00:00
3167,Dr. William Pitts,1,ihanson@fcai.edu.eg,2018-02-22 00:00:00
3168,Dr. Aaron Ferguson,3,youngkarina@fcai.edu.eg,2019-02-14 00:00:00
3169,Dr. Tyler Mitchell,3,douglassteele@fcai.edu.eg,2018-04-08 00:00:00
3170,Dr. Steven Williamson,4,spencergeorge@fcai.edu.eg,2015-07-27 00:00:00
3171,Dr. Matthew Jones,3,jessicapowers@fcai.edu.eg,2016-01-03 00:00:00
3172,Dr. John Mitchell,8,sherry32@fcai.edu.eg,2016-09-29 00:00:00
3173,Dr. Ariel Taylor,3,qjackson@fcai.edu.eg,2021-03-14 00:00:00
3174,Dr. Laura Robertson,4,bullockpatricia@fcai.edu.eg,2017-08-22 00:00:00
3175,Dr. Ryan Wright,7,paulnorris@fcai.edu.eg,2020-10-28 00:00:00
3176,Dr. Daniel King,1,holly66@fcai.edu.eg,2020-01-25 00:00:00
3177,Dr. Amanda Morris,3,margaret13@fcai.edu.eg,2020-07-09 00:00:00
3178,Dr. James Wilson,4,adamswayne@fcai.edu.eg,2022-06-04 00:00:00
3179,Dr. Andrew Guerrero,5,mhernandez@fcai.edu.eg,2020-01-30 00:00:00
3180,Dr. Michele Wagner,4,jonathanchandler@fcai.edu.eg,2015-04-26 00:00:00
3181,Dr. Christina Wilson,7,shelbylogan@fcai.edu.eg,2016-10-09 00:00:00
3182,Dr. Ernest Harrell,6,gonzalezlori@fcai.edu.eg,2021-12-04 00:00:00
3183,Dr. Michael Long,6,schmittdouglas@fcai.edu.eg,2018-08-26 00:00:00
3184,Dr. Kristin Lee,5,tasha06@fcai.edu.eg,2020-02-18 00:00:00
3185,Dr. Kimberly Moran,1,afriedman@fcai.edu.eg,2018-02-15 00:00:00
3186,Dr. Kathryn Gonzales,8,ywalsh@fcai.edu.eg,2020-03-19 00:00:00
3187,Dr. Alexandra Mcclain,4,generamirez@fcai.edu.eg,2022-09-17 00:00:00
3188,Dr. Ralph Avila,6,wgordon@fcai.edu.eg,2022-07-02 00:00:00
3189,Dr. Jennifer Johnson,3,egreene@fcai.edu.eg,2016-08-04 00:00:00
3190,Dr. Olivia Lopez,1,batesandrea@fcai.edu.eg,2017-06-20 00:00:00
3191,Dr. Catherine Turner,2,ijackson@fcai.edu.eg,2015-04-02 00:00:00
3192,Dr. Scott Simmons,6,taylorkathryn@fcai.edu.eg,2022-05-16 00:00:00
3193,Dr. Aaron Richardson,3,luke37@fcai.edu.eg,2021-09-27 00:00:00
3194,Dr. Brandon Clark,6,anthonyfreeman@fcai.edu.eg,2015-02-09 00:00:00
3195,Dr. Felicia Patel,2,zscott@fcai.edu.eg,2020-01-25 00:00:00
3196,Dr. Jessica Ortiz,3,bcampbell@fcai.edu.eg,2020-11-01 00:00:00
3197,Dr. Amanda Herman,8,bryan86@fcai.edu.eg,2015-08-27 00:00:00
3198,Dr. Jeremiah Jackson,6,daughertysteven@fcai.edu.eg,2022-12-12 00:00:00
3199,Dr. Julie Terry,8,stephaniemooney@fcai.edu.eg,2018-01-21 00:00:00
3200,Dr. Denise Davis,3,buchanandiane@fcai.edu.eg,2021-10-30 00:00:00
3201,Dr. Robert Branch,5,lcarlson@fcai.edu.eg,2019-10-12 00:00:00
3202,Dr. Zachary Costa,5,kristi34@fcai.edu.eg,2023-01-06 00:00:00
3203,Dr. Max Jackson,6,kim82@fcai.edu.eg,2019-11-19 00:00:00
3204,Dr. Mary Fox,5,thompsonjennifer@fcai.edu.eg,2019-04-29 00:00:00
3205,Dr. Eric Arroyo,2,emmagardner@fcai.edu.eg,2021-06-02 00:00:00
3206,Dr. Drew Porter,3,dcampbell@fcai.edu.eg,2017-07-05 00:00:00
3207,Dr. Julian Keller,1,maddenmichele@fcai.edu.eg,2016-08-04 00:00:00
3208,Dr. Kathy Campbell,7,danielbaird@fcai.edu.eg,2022-11-02 00:00:00
3209,Dr. Devon Patterson,2,michelle16@fcai.edu.eg,2016-06-22 00:00:00
3210,Dr. Brandon Livingston,5,rdaniel@fcai.edu.eg,2016-02-27 00:00:00
3211,Dr. Michael Johnson,7,fwang@fcai.edu.eg,2021-01-14 00:00:00
3212,Dr. Gary Marshall,7,daniel79@fcai.edu.eg,2021-03-30 00:00:00
3213,Dr. Anthony Short,2,shayes@fcai.edu.eg,2022-09-20 00:00:00
3214,Dr. Ashley Gonzalez,8,sandra90@fcai.edu.eg,2016-06-22 00:00:00
3215,Dr. Robert Long,3,tcarey@fcai.edu.eg,2020-06-08 00:00:00
3216,Dr. Sydney Richardson,2,caleb63@fcai.edu.eg,2018-08-06 00:00:00
3217,Dr. Nicholas Russell,2,kathryn85@fcai.edu.eg,2021-02-15 00:00:00
3218,Dr. Kathryn Nixon,2,pbell@fcai.edu.eg,2021-10-02 00:00:00
3219,Dr. Michael Blackwell,6,kingsarah@fcai.edu.eg,2023-02-09 00:00:00
3220,Dr. Carolyn Gilbert,4,zachary83@fcai.edu.eg,2017-04-09 00:00:00
3221,Dr. Steve Thomas,3,james68@fcai.edu.eg,2021-06-09 00:00:00
3222,Dr. Stephanie Wolfe,7,chloevelasquez@fcai.edu.eg,2015-06-25 00:00:00
3223,Dr. Reginald Yates,4,patriciahall@fcai.edu.eg,2018-09-09 00:00:00
3224,Dr. Karen Weaver,7,joshua46@fcai.edu.eg,2017-05-04 00:00:00
3225,Dr. Jennifer Miller,3,rileypeter@fcai.edu.eg,2019-09-04 00:00:00
3226,Dr. Donna Clayton,3,janecarter@fcai.edu.eg,2022-05-05 00:00:00
3227,Dr. Michelle Tyler,4,richard02@fcai.edu.eg,2018-09-19 00:00:00
3228,Dr. Jessica Bridges,5,ingramvalerie@fcai.edu.eg,2021-07-25 00:00:00
3229,Dr. Derrick Allen,8,hinesnicolas@fcai.edu.eg,2022-09-12 00:00:00
3230,Dr. Maria Nelson,5,lellis@fcai.edu.eg,2019-06-10 00:00:00
3231,Dr. Heather Ford,5,pughjason@fcai.edu.eg,2017-06-14 00:00:00
3232,Dr. Kristin Koch,4,madams@fcai.edu.eg,2021-05-04 00:00:00
3233,Dr. William Turner,2,john40@fcai.edu.eg,2019-11-11 00:00:00
3234,Dr. Gregory Green,3,colemartin@fcai.edu.eg,2017-06-21 00:00:00
3235,Dr. Kayla Peters,3,lirichard@fcai.edu.eg,2017-12-30 00:00:00
3236,Dr. Jenna Mcmillan,7,watsonian@fcai.edu.eg,2015-08-27 00:00:00
3237,Dr. Jamie James,8,dwells@fcai.edu.eg,2020-06-06 00:00:00
3238,Dr. Yvette Fox,5,katelynbutler@fcai.edu.eg,2019-04-13 00:00:00
3239,Dr. Theresa Young,6,phammatthew@fcai.edu.eg,2015-01-11 00:00:00
3240,Dr. Christian Mitchell,1,kristinharper@fcai.edu.eg,2021-07-04 00:00:00
3241,Dr. David Lyons,8,plamb@fcai.edu.eg,2019-06-04 00:00:00
3242,Dr. Jennifer Hatfield,5,jasonyates@fcai.edu.eg,2021-06-30 00:00:00
3243,Dr. Jessica Deleon,6,hjackson@fcai.edu.eg,2017-01-24 00:00:00
3244,Dr. Deanna Goodwin,5,david46@fcai.edu.eg,2019-08-21 00:00:00
3245,Dr. Victoria Sellers,2,tara20@fcai.edu.eg,2017-11-20 00:00:00
3246,Dr. Charles Brown,2,kcarter@fcai.edu.eg,2016-08-01 00:00:00
3247,Dr. Theresa Horn,4,cherrymichael@fcai.edu.eg,2020-11-11 00:00:00
3248,Dr. James Wilson,5,veronica88@fcai.edu.eg,2015-10-06 00:00:00
3249,Dr. Cody Ross,2,sean67@fcai.edu.eg,2018-11-12 00:00:00
3250,Dr. Nicole Wright,1,shubbard@fcai.edu.eg,2015-06-18 00:00:00
3251,Dr. Juan Flores,6,daviladouglas@fcai.edu.eg,2023-01-12 00:00:00
3252,Dr. Shelly Khan,6,ronaldjones@fcai.edu.eg,2020-04-17 00:00:00
3253,Dr. Ruth Ponce,6,ubrown@fcai.edu.eg,2022-02-04 00:00:00
3254,Dr. Patrick Moreno,1,krista81@fcai.edu.eg,2017-04-26 00:00:00
3255,Dr. Alexis Wise,8,randy71@fcai.edu.eg,2022-03-27 00:00:00
3256,Dr. Denise Chandler,4,mahoneyhoward@fcai.edu.eg,2019-03-17 00:00:00
3257,Dr. Timothy Rich,7,mauricegutierrez@fcai.edu.eg,2015-12-12 00:00:00
3258,Dr. Michael Cole,5,ethan59@fcai.edu.eg,2020-12-05 00:00:00
3259,Dr. Lisa Li,1,jeff18@fcai.edu.eg,2015-03-17 00:00:00
3260,Dr. Kyle Hines,4,tina00@fcai.edu.eg,2019-12-29 00:00:00
3261,Dr. Brian Burke,7,smithglenn@fcai.edu.eg,2020-01-27 00:00:00
3262,Dr. Linda Jones,7,elijahromero@fcai.edu.eg,2017-01-05 00:00:00
3263,Dr. Jodi Curry,3,cindy14@fcai.edu.eg,2020-01-20 00:00:00
3264,Dr. Joan Lopez,3,ernestjohnson@fcai.edu.eg,2019-12-11 00:00:00
2029,Dr. Anthony Jenkins,8,sharonprice@fcai.edu.eg,2017-02-11 00:00:00
2030,Dr. Amber Young,1,rebecca90@fcai.edu.eg,2021-07-09 00:00:00
2031,Dr. Danielle Kerr,4,murphychristopher@fcai.edu.eg,2017-07-17 00:00:00
2032,Dr. Ryan Guzman,7,mark93@fcai.edu.eg,2016-07-22 00:00:00
2033,Dr. Richard Garcia,1,victoria68@fcai.edu.eg,2020-03-19 00:00:00
2034,Dr. Mark Chandler,4,morganpoole@fcai.edu.eg,2020-11-14 00:00:00
2035,Dr. Danielle Meyer,5,wagnerjesse@fcai.edu.eg,2021-04-20 00:00:00
2036,Dr. James Chung,4,stephensonkyle@fcai.edu.eg,2019-12-02 00:00:00
2037,Dr. Michael Murray,5,woodsamanda@fcai.edu.eg,2017-05-17 00:00:00
2038,Dr. James Fisher,1,andrew19@fcai.edu.eg,2020-02-23 00:00:00
2039,Dr. Donna Ward,1,hilljennifer@fcai.edu.eg,2017-05-31 00:00:00
2040,Dr. Michael Orozco,6,yholt@fcai.edu.eg,2019-10-24 00:00:00
2041,Dr. Martha Gutierrez,3,nancylong@fcai.edu.eg,2017-08-18 00:00:00
2042,Dr. Erica Curtis,1,irogers@fcai.edu.eg,2021-03-22 00:00:00
2043,Dr. Jody Duncan,4,nicholasavila@fcai.edu.eg,2016-02-23 00:00:00
2044,Dr. Margaret Forbes,3,paulbrooks@fcai.edu.eg,2018-08-23 00:00:00
2045,Dr. Karen Hansen,3,pricemark@fcai.edu.eg,2019-02-28 00:00:00
2046,Dr. David Malone,2,lyonsedward@fcai.edu.eg,2021-10-01 00:00:00
2047,Dr. Nicole Franklin,8,williamsashley@fcai.edu.eg,2019-07-30 00:00:00
2048,Dr. Desiree Whitaker,8,uodonnell@fcai.edu.eg,2021-10-24 00:00:00
2049,Dr. Jeffrey Burton,2,natalieromero@fcai.edu.eg,2018-06-05 00:00:00
2050,Dr. Donald Smith,7,jamesenglish@fcai.edu.eg,2015-11-02 00:00:00
2051,Dr. Stephen Fletcher,5,qconway@fcai.edu.eg,2017-12-04 00:00:00
2052,Dr. Nicholas Murray,6,timothyhernandez@fcai.edu.eg,2019-09-29 00:00:00
2053,Dr. Andrea James,7,thomaswilliams@fcai.edu.eg,2019-04-27 00:00:00
2054,Dr. Stanley Ross,4,marycole@fcai.edu.eg,2022-04-19 00:00:00
2055,Dr. Jeffrey Harris,3,ehoward@fcai.edu.eg,2019-04-29 00:00:00
2056,Dr. Andrew Brown,7,jasonharris@fcai.edu.eg,2015-01-21 00:00:00
2057,Dr. Megan Steele,5,ulane@fcai.edu.eg,2022-04-22 00:00:00
2058,Dr. Timothy Davis,3,michael31@fcai.edu.eg,2022-07-15 00:00:00
2059,Dr. Thomas Green,5,loganthompson@fcai.edu.eg,2016-04-05 00:00:00
2060,Dr. Jennifer Mcintosh,6,wardtimothy@fcai.edu.eg,2017-09-20 00:00:00
2061,Dr. William Fowler,4,jesse48@fcai.edu.eg,2018-07-14 00:00:00
2062,Dr. Sarah Meza,6,dgarcia@fcai.edu.eg,2016-06-15 00:00:00
2063,Dr. Nancy Smith,4,samantha38@fcai.edu.eg,2015-04-21 00:00:00
2064,Dr. Sara Beltran,3,kgriffin@fcai.edu.eg,2022-11-15 00:00:00
2065,Dr. Angel Morton,3,mitchellmatthew@fcai.edu.eg,2021-09-01 00:00:00
2066,Dr. Jennifer Newman,7,zrobinson@fcai.edu.eg,2021-01-05 00:00:00
2067,Dr. Matthew Rangel,1,katiedudley@fcai.edu.eg,2016-03-29 00:00:00
2068,Dr. Sergio Rangel,3,timothy33@fcai.edu.eg,2018-02-09 00:00:00
2069,Dr. John Williams,1,craigelizabeth@fcai.edu.eg,2020-01-02 00:00:00
2070,Dr. Trevor Lee,7,lisastokes@fcai.edu.eg,2018-06-26 00:00:00
2071,Dr. James Romero,4,gary90@fcai.edu.eg,2022-02-13 00:00:00
2072,Dr. Brianna Rivera,6,mark38@fcai.edu.eg,2018-05-05 00:00:00
2073,Dr. William Jones,8,joshua76@fcai.edu.eg,2019-02-26 00:00:00
2074,Dr. Thomas Simpson,8,collinslauren@fcai.edu.eg,2016-07-07 00:00:00
2075,Dr. Paul Moore,4,ykennedy@fcai.edu.eg,2017-01-03 00:00:00
2076,Dr. Eric Jordan,6,campbelljames@fcai.edu.eg,2019-07-01 00:00:00
2077,Dr. Brandon Bruce,8,grimesbenjamin@fcai.edu.eg,2016-04-28 00:00:00
2078,Dr. Amber Li,5,jesustucker@fcai.edu.eg,2018-08-23 00:00:00
2079,Dr. Nicole Figueroa,4,corey96@fcai.edu.eg,2020-08-13 00:00:00
2080,Dr. Richard Davis,1,qreeves@fcai.edu.eg,2023-03-07 00:00:00
2081,Dr. Thomas Bradley,2,juliamiller@fcai.edu.eg,2021-03-09 00:00:00
2082,Dr. Patrick Daniels,2,chanrichard@fcai.edu.eg,2021-03-08 00:00:00
2083,Dr. Bradley Frazier,6,meganharris@fcai.edu.eg,2023-01-11 00:00:00
2084,Dr. Amy Owens,2,bryan23@fcai.edu.eg,2022-03-12 00:00:00
2085,Dr. Riley Briggs,6,jenniferorr@fcai.edu.eg,2022-03-07 00:00:00
2086,Dr. Brian Johnson,4,chansharon@fcai.edu.eg,2018-05-13 00:00:00
2087,Dr. Tina Wallace,5,arthursanders@fcai.edu.eg,2020-09-12 00:00:00
2088,Dr. Amanda Jones,3,yrodgers@fcai.edu.eg,2021-08-12 00:00:00
2089,Dr. Wendy Wheeler,3,larsoncharles@fcai.edu.eg,2016-11-20 00:00:00
2090,Dr. Alicia Peterson,6,glenn05@fcai.edu.eg,2018-08-22 00:00:00
2091,Dr. Jennifer Avery,3,lsherman@fcai.edu.eg,2018-02-17 00:00:00
2092,Dr. Amanda Daniel,2,stephaniepeterson@fcai.edu.eg,2017-07-30 00:00:00
2093,Dr. Melanie Garcia,3,jessica77@fcai.edu.eg,2018-03-27 00:00:00
2094,Dr. Eric Hernandez,4,tamarawebb@fcai.edu.eg,2018-10-25 00:00:00
2095,Dr. Cheryl Goodwin,7,fgarcia@fcai.edu.eg,2021-05-04 00:00:00
2096,Dr. Brian Maldonado,8,curtis37@fcai.edu.eg,2020-05-20 00:00:00
2097,Dr. Stephanie Myers,4,katherine80@fcai.edu.eg,2018-01-22 00:00:00
2098,Dr. Chelsea Reynolds,2,jimmynunez@fcai.edu.eg,2022-05-08 00:00:00
2099,Dr. Richard Robinson,7,eaustin@fcai.edu.eg,2018-03-16 00:00:00
2100,Dr. Leslie Johnson,1,karen04@fcai.edu.eg,2017-10-30 00:00:00
2101,Dr. Thomas Hall,7,moodycory@fcai.edu.eg,2015-10-11 00:00:00
2102,Dr. Justin Briggs,8,waynehouse@fcai.edu.eg,2015-09-29 00:00:00
2103,Dr. Mark Reynolds,3,ghall@fcai.edu.eg,2018-07-06 00:00:00
2104,Dr. Christopher Nguyen,4,martinezluis@fcai.edu.eg,2021-12-03 00:00:00
2105,Dr. Jeanne Barrera,6,carrie23@fcai.edu.eg,2019-02-07 00:00:00
2106,Dr. Abigail Anderson,8,angelawoods@fcai.edu.eg,2015-02-28 00:00:00
2107,Dr. Rachel Brooks,7,richangela@fcai.edu.eg,2019-03-23 00:00:00
2108,Dr. Wesley White,2,jessica69@fcai.edu.eg,2017-12-15 00:00:00
2109,Dr. Richard Young,1,kmyers@fcai.edu.eg,2016-09-12 00:00:00
2110,Dr. Kenneth White,5,amyellis@fcai.edu.eg,2019-01-20 00:00:00
2111,Dr. Cory Gordon,7,elaine98@fcai.edu.eg,2019-08-10 00:00:00
2112,Dr. Courtney Gonzalez,1,zacharyguerrero@fcai.edu.eg,2018-12-02 00:00:00
2113,Dr. Blake Bonilla,1,levyjennifer@fcai.edu.eg,2016-12-06 00:00:00
2114,Dr. Devin Monroe,5,udaniels@fcai.edu.eg,2020-09-21 00:00:00
2115,Dr. Ashley Harper,7,ybaker@fcai.edu.eg,2016-02-03 00:00:00
2116,Dr. Lindsey Baker,5,fkennedy@fcai.edu.eg,2021-08-24 00:00:00
2117,Dr. Gregory Scott,6,nicolas45@fcai.edu.eg,2015-01-29 00:00:00
2118,Dr. Warren Howard,1,clintonflowers@fcai.edu.eg,2019-07-10 00:00:00
2119,Dr. Gerald Rivas,1,carrie06@fcai.edu.eg,2018-06-01 00:00:00
2120,Dr. Nichole Molina,8,tiffany88@fcai.edu.eg,2020-03-20 00:00:00
2121,Dr. Zachary Morris,1,smithmaria@fcai.edu.eg,2022-08-19 00:00:00
2122,Dr. Jennifer Jones,8,hicksedwin@fcai.edu.eg,2021-06-28 00:00:00
2123,Dr. Sarah Curtis,3,nicholas09@fcai.edu.eg,2018-05-30 00:00:00
2124,Dr. Victoria Williams,4,aprilwilliams@fcai.edu.eg,2017-08-22 00:00:00
2125,Dr. Melissa Sharp,2,steven54@fcai.edu.eg,2021-06-04 00:00:00
2126,Dr. Rachel Hodge,8,breannamckay@fcai.edu.eg,2017-01-01 00:00:00
2127,Dr. Daniel Evans,6,zvalenzuela@fcai.edu.eg,2019-05-03 00:00:00
2128,Dr. Carlos White,3,mooremary@fcai.edu.eg,2020-02-08 00:00:00
2129,Dr. Teresa Salinas,6,suzannegonzales@fcai.edu.eg,2022-05-25 00:00:00
2130,Dr. Heidi Cole,2,jessicadavis@fcai.edu.eg,2015-06-29 00:00:00
2131,Dr. Madison Baldwin,4,dawnbartlett@fcai.edu.eg,2020-07-11 00:00:00
2132,Dr. Scott Young,2,stevewilliams@fcai.edu.eg,2015-09-07 00:00:00
2133,Dr. Destiny Scott,2,dmyers@fcai.edu.eg,2019-01-31 00:00:00
2134,Dr. Tammy Keith,5,jerry71@fcai.edu.eg,2017-01-19 00:00:00
2135,Dr. Jacqueline Garcia,1,phall@fcai.edu.eg,2015-10-15 00:00:00
2136,Dr. Jacqueline Wilson,5,jennifer79@fcai.edu.eg,2018-06-04 00:00:00
2137,Dr. Jose Thomas,4,sabrinasanchez@fcai.edu.eg,2019-01-18 00:00:00
2138,Dr. Dennis Turner,8,zwarren@fcai.edu.eg,2020-05-12 00:00:00
2139,Dr. Jose Ruiz,4,phammary@fcai.edu.eg,2022-08-11 00:00:00
2140,Dr. Patricia Carr,6,robert14@fcai.edu.eg,2020-02-08 00:00:00
